d,unixTs,sopr
2018-11-02,1541116800,0.99843453501805
2018-11-03,1541203200,0.99667108559834
2018-11-04,1541289600,0.9962186825382636
2018-11-05,1541376000,0.9987253978258271
2018-11-06,1541462400,0.9978750320505916
2018-11-07,1541548800,1.002055399565861
2018-11-08,1541635200,0.999566591792465
2018-11-09,1541721600,0.9989805322806411
2018-11-10,1541808000,0.9981768771818962
2018-11-11,1541894400,0.9984749431903849
2018-11-12,1541980800,0.9985928736077657
2018-11-13,1542067200,0.9931415001530122
2018-11-14,1542153600,0.9839921112876905
2018-11-15,1542240000,0.9388616237336834
2018-11-16,1542326400,0.9805024822957451
2018-11-17,1542412800,0.9874738379510486
2018-11-18,1542499200,0.9923975982746986
2018-11-19,1542585600,0.9531710189116732
2018-11-20,1542672000,0.9371155030666904
2018-11-21,1542758400,0.9676130005037875
2018-11-22,1542844800,0.9696380341051939
2018-11-23,1542931200,0.9666086610466974
2018-11-24,1543017600,0.9612736791170523
2018-11-25,1543104000,0.9429612160566697
2018-11-26,1543190400,0.9516814989737034
2018-11-27,1543276800,0.9397771307038327
2018-11-28,1543363200,0.9867261849948326
2018-11-29,1543449600,1.0118910213747196
2018-11-30,1543536000,0.9819059499819481
2018-12-01,1543622400,1.0126844778983148
2018-12-02,1543708800,0.9868404053357633
2018-12-03,1543795200,1.0422509779982032
2018-12-04,1543881600,1.0574376242003014
2018-12-05,1543968000,0.8777573375979932
2018-12-06,1544054400,0.9159514249873532
2018-12-07,1544140800,0.949880398732677
2018-12-08,1544227200,0.976702830474582
2018-12-09,1544313600,0.9891812772671826
2018-12-10,1544400000,0.9631209864383715
2018-12-11,1544486400,0.9216119466584952
2018-12-12,1544572800,0.9719689797801587
2018-12-13,1544659200,0.9736076711303868
2018-12-14,1544745600,0.9536171175101534
2018-12-15,1544832000,0.9682348159342999
2018-12-16,1544918400,0.9746307847833998
2018-12-17,1545004800,0.9831310162513173
2018-12-18,1545091200,0.9541162935854705
2018-12-19,1545177600,0.9906887862696574
2018-12-20,1545264000,1.0005350876062469
2018-12-21,1545350400,0.9838785986189553
2018-12-22,1545436800,0.992911048189173
2018-12-23,1545523200,0.9875156252462325
2018-12-24,1545609600,0.9925616910190398
2018-12-25,1545696000,0.9807782152614214
2018-12-26,1545782400,0.9892748767005755
2018-12-27,1545868800,0.9846003156206036
2018-12-28,1545955200,0.9543546208846726
2018-12-29,1546041600,0.9904119693621268
2018-12-30,1546128000,0.9749900300462715
2018-12-31,1546214400,0.9736652888971667
2019-01-01,1546300800,0.9790313662285498
2019-01-02,1546387200,0.9952512684330824
2019-01-03,1546473600,0.9808226546643467
2019-01-04,1546560000,0.9894755033329824
2019-01-05,1546646400,0.9958338791884163
2019-01-06,1546732800,0.9839290711603463
2019-01-07,1546819200,0.9877974293663971
2019-01-08,1546905600,0.9895346181790238
2019-01-09,1546992000,0.9981125485780297
2019-01-10,1547078400,0.8757136514135815
2019-01-11,1547164800,0.9797489739433591
2019-01-12,1547251200,0.9873561035894355
2019-01-13,1547337600,0.9849142071396335
2019-01-14,1547424000,0.9885402719204086
2019-01-15,1547510400,1.0113732741816521
2019-01-16,1547596800,0.9922815871343028
2019-01-17,1547683200,0.9826937318574482
2019-01-18,1547769600,0.9885268850252281
2019-01-19,1547856000,0.98601490326293
2019-01-20,1547942400,0.9869814010239946
2019-01-21,1548028800,0.9931813753078007
2019-01-22,1548115200,0.9626384641367876
2019-01-23,1548201600,0.9902443206713343
2019-01-24,1548288000,0.9944892330176219
2019-01-25,1548374400,0.9917357986502242
2019-01-26,1548460800,0.9887454388979418
2019-01-27,1548547200,0.987211972864318
2019-01-28,1548633600,0.9811036933074778
2019-01-29,1548720000,0.9865928446982954
2019-01-30,1548806400,0.9887679674524369
2019-01-31,1548892800,0.9935597321083798
2019-02-01,1548979200,0.9934952336590953
2019-02-02,1549065600,0.9951877825293737
2019-02-03,1549152000,0.990438539354562
2019-02-04,1549238400,0.9890457451204927
2019-02-05,1549324800,0.996347021884924
2019-02-06,1549411200,0.9932474403004762
2019-02-07,1549497600,0.9929292554877756
2019-02-08,1549584000,0.9973152701069138
2019-02-09,1549670400,0.99990681765102
2019-02-10,1549756800,0.9967272190289245
2019-02-11,1549843200,0.9963561262141809
2019-02-12,1549929600,0.9961534393412862
2019-02-13,1550016000,0.9877896852393314
2019-02-14,1550102400,0.9979082573120079
2019-02-15,1550188800,0.9956916757724413
2019-02-16,1550275200,0.9762578370959838
2019-02-17,1550361600,0.9887523623317397
2019-02-18,1550448000,0.9969107572203093
2019-02-19,1550534400,0.9961829802487452
2019-02-20,1550620800,1.0121789920647029
2019-02-21,1550707200,0.9553069824
2019-02-22,1550793600,0.999231186877418
2019-02-23,1550880000,0.9892856283691894
2019-02-24,1550966400,0.9927746242048885
2019-02-25,1551052800,0.9902498224742574
2019-02-26,1551139200,0.9975052566798701
2019-02-27,1551225600,0.9956331628766806
2019-02-28,1551312000,0.9962338971773208
2019-03-01,1551398400,0.9975267816125609
2019-03-02,1551484800,0.9955555973367616
2019-03-03,1551571200,0.9985401361384721
2019-03-04,1551657600,0.9880143657950908
2019-03-05,1551744000,0.9983544093119879
2019-03-06,1551830400,0.9986231555518316
2019-03-07,1551916800,0.9987158167475892
2019-03-08,1552003200,0.9937558089639857
2019-03-09,1552089600,0.998110982031756
2019-03-10,1552176000,0.9939070120838114
2019-03-11,1552262400,0.9924328643305562
2019-03-12,1552348800,0.9928256601358979
2019-03-13,1552435200,0.997327760155113
2019-03-14,1552521600,0.9962137675676652
2019-03-15,1552608000,0.9974321637282787
2019-03-16,1552694400,0.9884574402223688
2019-03-17,1552780800,1.000933439077146
2019-03-18,1552867200,0.9976481826330443
2019-03-19,1552953600,1.001710815998115
2019-03-20,1553040000,0.9985653467894099
2019-03-21,1553126400,0.9958588132185642
2019-03-22,1553212800,0.9972965946446714
2019-03-23,1553299200,0.9960059896094005
2019-03-24,1553385600,0.9956808653996702
2019-03-25,1553472000,0.9951171652496406
2019-03-26,1553558400,0.9940004419511338
2019-03-27,1553644800,1.001331962389654
2019-03-28,1553731200,0.9997749150097586
2019-03-29,1553817600,1.0054052550535533
2019-03-30,1553904000,0.9991861395733372
2019-03-31,1553990400,0.9812560188479041
2019-04-01,1554076800,1.0001379188476744
2019-04-02,1554163200,1.0148246884653012
2019-04-03,1554249600,1.0203620397761572
2019-04-04,1554336000,1.0099998153307468
2019-04-05,1554422400,1.000425304219908
2019-04-06,1554508800,1.0051344616334135
2019-04-07,1554595200,1.0049280187276257
2019-04-08,1554681600,1.0069847657262774
2019-04-09,1554768000,1.005068899274951
2019-04-10,1554854400,1.0075506089141284
2019-04-11,1554940800,1.0002835067790377
2019-04-12,1555027200,1.004422404265957
2019-04-13,1555113600,1.0033981240327052
2019-04-14,1555200000,0.985026186012399
2019-04-15,1555286400,0.9996181705025672
2019-04-16,1555372800,1.0031303086784218
2019-04-17,1555459200,1.006154180652975
2019-04-18,1555545600,1.0025457322835498
2019-04-19,1555632000,1.0176360549176013
2019-04-20,1555718400,1.0024563670365332
2019-04-21,1555804800,0.9987641841350148
2019-04-22,1555891200,1.0030009355367586
2019-04-23,1555977600,1.0075769776981993
2019-04-24,1556064000,0.9938135522496998
2019-04-25,1556150400,1.0004873112047017
2019-04-26,1556236800,0.9875818678780646
2019-04-27,1556323200,0.9962858753020561
2019-04-28,1556409600,1.0026875871848628
2019-04-29,1556496000,0.9943501726850491
2019-04-30,1556582400,1.0034213005068926
2019-05-01,1556668800,0.966535684828357
2019-05-02,1556755200,1.0026383623782888
2019-05-03,1556841600,1.0113184811812583
2019-05-04,1556928000,1.005960865897132
2019-05-05,1557014400,1.0111314962928952
2019-05-06,1557100800,1.0163470255308082
2019-05-07,1557187200,1.0093033161811584
2019-05-08,1557273600,1.0095412106265493
2019-05-09,1557360000,1.0092340502288226
2019-05-10,1557446400,1.0099475885458546
2019-05-11,1557532800,1.0441813815007783
2019-05-12,1557619200,1.0280028440588123
2019-05-13,1557705600,1.0379037073150597
2019-05-14,1557792000,1.0407885045241683
2019-05-15,1557878400,1.0293295059911505
2019-05-16,1557964800,1.047733240000455
2019-05-17,1558051200,0.9950335062728628
2019-05-18,1558137600,1.0055842272384343
2019-05-19,1558224000,1.0214095382936967
2019-05-20,1558310400,1.0114202180264902
2019-05-21,1558396800,1.0150498821810026
2019-05-22,1558483200,1.0070237406707174
2019-05-23,1558569600,1.0081168194071386
2019-05-24,1558656000,1.015103972919878
2019-05-25,1558742400,1.0144640478755256
2019-05-26,1558828800,1.0190870961756797
2019-05-27,1558915200,1.022599739068806
2019-05-28,1559001600,1.0193200580255248
2019-05-29,1559088000,1.1035266042752092
2019-05-30,1559174400,1.0104792838773904
2019-05-31,1559260800,1.0055955960207223
2019-06-01,1559347200,1.0093229783017783
2019-06-02,1559433600,1.00827522310122
2019-06-03,1559520000,1.0162080307432306
2019-06-04,1559606400,0.9691811484289939
2019-06-05,1559692800,1.0025569044600384
2019-06-06,1559779200,0.9981890071313402
2019-06-07,1559865600,1.0077554193144977
2019-06-08,1559952000,1.0019588040085492
2019-06-09,1560038400,1.0034155666093982
2019-06-10,1560124800,1.0117529918203716
2019-06-11,1560211200,1.0019037659195293
2019-06-12,1560297600,1.0100990955791205
2019-06-13,1560384000,1.0073929028694484
2019-06-14,1560470400,1.0186837176570938
2019-06-15,1560556800,1.012154671647265
2019-06-16,1560643200,1.016664428518131
2019-06-17,1560729600,1.0089402466215216
2019-06-18,1560816000,1.0051336641586246
2019-06-19,1560902400,1.0135716461610988
2019-06-20,1560988800,1.005735287366683
2019-06-21,1561075200,1.0180581057131413
2019-06-22,1561161600,1.0255323127289127
2019-06-23,1561248000,1.019410057243188
2019-06-24,1561334400,1.0187707337231404
2019-06-25,1561420800,1.020918186294953
2019-06-26,1561507200,1.059663786635796
2019-06-27,1561593600,1.0189125029017139
2019-06-28,1561680000,1.0399548496324704
2019-06-29,1561766400,1.0149268299921679
2019-06-30,1561852800,1.0167073887084186
2019-07-01,1561939200,1.000937958342774
2019-07-02,1562025600,1.0065833326717084
2019-07-03,1562112000,1.0162659828440583
2019-07-04,1562198400,1.029225977378379
2019-07-05,1562284800,1.002545454068561
2019-07-06,1562371200,1.0096166657107377
2019-07-07,1562457600,1.0064934945772899
2019-07-08,1562544000,1.0106347349427196
2019-07-09,1562630400,1.012807034038298
2019-07-10,1562716800,1.0266290941694431
2019-07-11,1562803200,1.0028971860469942
2019-07-12,1562889600,1.008653810133783
2019-07-13,1562976000,1.0019837118443453
2019-07-14,1563062400,0.9960336118869745
2019-07-15,1563148800,1.0024444690771714
2019-07-16,1563235200,0.9989017290430444
2019-07-17,1563321600,1.005191043926066
2019-07-18,1563408000,1.0057323875528836
2019-07-19,1563494400,1.0105988185451955
2019-07-20,1563580800,1.0101930483944688
2019-07-21,1563667200,1.0062515656350244
2019-07-22,1563753600,1.0002492399015943
2019-07-23,1563840000,0.9966580612643855
2019-07-24,1563926400,1.0208621787760885
2019-07-25,1564012800,1.0017603004456481
2019-07-26,1564099200,1.0041790767110605
2019-07-27,1564185600,0.9981022102054093
2019-07-28,1564272000,0.9990818369802653
2019-07-29,1564358400,1.0721095063607442
2019-07-30,1564444800,1.0020703609693071
2019-07-31,1564531200,1.003346816123714
2019-08-01,1564617600,1.008484921360799
2019-08-02,1564704000,1.0139862114746654
2019-08-03,1564790400,1.015279346469958
2019-08-04,1564876800,1.011938295028233
2019-08-05,1564963200,1.0225493527828502
2019-08-06,1565049600,1.0225159763304867
2019-08-07,1565136000,1.0247266470086638
2019-08-08,1565222400,1.0169760675212274
2019-08-09,1565308800,1.007839358783644
2019-08-10,1565395200,1.0022150856885474
2019-08-11,1565481600,1.0122474854062404
2019-08-12,1565568000,1.0071785335412176
2019-08-13,1565654400,1.0111890040810299
2019-08-14,1565740800,1.0058919295333442
2019-08-15,1565827200,0.995984637578432
2019-08-16,1565913600,1.0023393802131995
2019-08-17,1566000000,0.9988814097958901
2019-08-18,1566086400,1.0019056281782608
2019-08-19,1566172800,1.0054150636619974
2019-08-20,1566259200,1.0011175687311877
2019-08-21,1566345600,0.9999070922777872
2019-08-22,1566432000,0.9997673978396592
2019-08-23,1566518400,1.056698978543862
2019-08-24,1566604800,1.0014125180893403
2019-08-25,1566691200,1.0042849260163815
2019-08-26,1566777600,1.0071806195684407
2019-08-27,1566864000,1.0074303779381095
2019-08-28,1566950400,1.0000671802687724
2019-08-29,1567036800,0.9895766794775639
2019-08-30,1567123200,0.9981940664580122
2019-08-31,1567209600,0.9981253070620482
2019-09-01,1567296000,1.003599604770533
2019-09-02,1567382400,1.0046043842716241
2019-09-03,1567468800,1.014050042528137
2019-09-04,1567555200,1.0066564713195059
2019-09-05,1567641600,1.007104812026352
2019-09-06,1567728000,1.0765175066298587
2019-09-07,1567814400,1.0055519991980517
2019-09-08,1567900800,1.00571212353378
2019-09-09,1567987200,1.0040356223235887
2019-09-10,1568073600,1.000527283303651
2019-09-11,1568160000,1.0246097896804434
2019-09-12,1568246400,1.0049064611697751
2019-09-13,1568332800,1.0077740234306363
2019-09-14,1568419200,1.0049355224713017
2019-09-15,1568505600,1.0045468192302096
2019-09-16,1568592000,1.001209245808748
2019-09-17,1568678400,1.0035207775824648
2019-09-18,1568764800,1.0141167120120995
2019-09-19,1568851200,0.99741419260788
2019-09-20,1568937600,1.0036495883120933
2019-09-21,1569024000,1.0000618810102309
2019-09-22,1569110400,0.9999833301106315
2019-09-23,1569196800,0.9984717470811988
2019-09-24,1569283200,0.9957749587797237
2019-09-25,1569369600,0.9723566661689038
2019-09-26,1569456000,0.9632845932721702
2019-09-27,1569542400,0.9941901181790591
2019-09-28,1569628800,0.9873087863499128
2019-09-29,1569715200,0.9926492946132921
2019-09-30,1569801600,0.9941993499946761
2019-10-01,1569888000,0.9920554888392012
2019-10-02,1569974400,0.9943228273814428
2019-10-03,1570060800,0.992244563623707
2019-10-04,1570147200,0.9941700075550821
2019-10-05,1570233600,0.9963383083344364
2019-10-06,1570320000,0.9918112317295066
2019-10-07,1570406400,0.9949299066326209
2019-10-08,1570492800,1.0007059281116395
2019-10-09,1570579200,0.9995042478228048
2019-10-10,1570665600,0.9996080341481282
2019-10-11,1570752000,0.9949317576386445
2019-10-12,1570838400,1.001586402141245
2019-10-13,1570924800,0.9960106955659128
2019-10-14,1571011200,1.07249471434276
2019-10-15,1571097600,0.9865822768041529
2019-10-16,1571184000,0.9920553837834138
2019-10-17,1571270400,0.9952013696032741
2019-10-18,1571356800,0.9937828990714782
2019-10-19,1571443200,0.9997620331634322
2019-10-20,1571529600,0.9999682487768097
2019-10-21,1571616000,0.9945517958038101
2019-10-22,1571702400,0.9978031768374059
2019-10-23,1571788800,0.981674594915704
2019-10-24,1571875200,0.9727549937515122
2019-10-25,1571961600,1.009117157811455
2019-10-26,1572048000,1.0320720320064547
2019-10-27,1572134400,1.015669273303706
2019-10-28,1572220800,1.0123922041354314
2019-10-29,1572307200,1.0089934574163606
2019-10-30,1572393600,1.0010806977546653
2019-10-31,1572480000,1.0023929491965622
2019-11-01,1572566400,1.0132734116215847
2019-11-02,1572652800,1.0040860595874401
2019-11-03,1572739200,0.9992069981336243
2019-11-04,1572825600,1.004352425312566
2019-11-05,1572912000,0.967899760138003
2019-11-06,1572998400,1.0004097605958506
2019-11-07,1573084800,1.0027325042299893
2019-11-08,1573171200,0.9952605027258726
2019-11-09,1573257600,0.997088231855392
2019-11-10,1573344000,1.0022073802337557
2019-11-11,1573430400,0.9978944952972362
2019-11-12,1573516800,1.0012973263454104
2019-11-13,1573603200,1.016525832632489
2019-11-14,1573689600,0.9978260137561611
2019-11-15,1573776000,0.9978223942360015
2019-11-16,1573862400,0.9975084564872136
2019-11-17,1573948800,0.9998233017449201
2019-11-18,1574035200,0.9960028143554159
2019-11-19,1574121600,0.9941027483428316
2019-11-20,1574208000,0.9887501208925301
2019-11-21,1574294400,0.9891910361244746
2019-11-22,1574380800,0.9753772949322872
2019-11-23,1574467200,0.9813518081741992
2019-11-24,1574553600,1.001754455639633
2019-11-25,1574640000,0.9827055645509796
2019-11-26,1574726400,0.9861881049847889
2019-11-27,1574812800,0.9838635606910326
2019-11-28,1574899200,0.9989099505809542
2019-11-29,1574985600,0.9961696843942883
2019-11-30,1575072000,0.9903556814783288
2019-12-01,1575158400,0.9908012597759344
2019-12-02,1575244800,0.9870642807805732
2019-12-03,1575331200,0.9868269548102765
2019-12-04,1575417600,0.9985527485447852
2019-12-05,1575504000,0.9916548336752051
2019-12-06,1575590400,0.9953062910806897
2019-12-07,1575676800,1.0008274143228715
2019-12-08,1575763200,0.9988950597368587
2019-12-09,1575849600,0.9969557078715837
2019-12-10,1575936000,0.9946615686633657
2019-12-11,1576022400,0.9923242216270052
2019-12-12,1576108800,0.9912193492709165
2019-12-13,1576195200,0.9962792267021624
2019-12-14,1576281600,0.9945497693381737
2019-12-15,1576368000,0.9980096027094836
2019-12-16,1576454400,0.9892158238037946
2019-12-17,1576540800,0.990903905176549
2019-12-18,1576627200,0.9786017229443887
2019-12-19,1576713600,1.0010221834617825
2019-12-20,1576800000,1.0017223976673866
2019-12-21,1576886400,0.9982076405823311
2019-12-22,1576972800,0.9999771167864386
2019-12-23,1577059200,1.0024507753741574
2019-12-24,1577145600,1.0017837229380842
2019-12-25,1577232000,0.9611394082167474
2019-12-26,1577318400,0.9960873051028504
2019-12-27,1577404800,0.9947309939297893
2019-12-28,1577491200,0.9981013727368876
2019-12-29,1577577600,0.9735955640950027
2019-12-30,1577664000,1.0008614753877871
2019-12-31,1577750400,0.9935841371896239
2020-01-01,1577836800,0.9979227797245435
2020-01-02,1577923200,0.9965260095557095
2020-01-03,1578009600,1.0011821784926342
2020-01-04,1578096000,0.996065482552308
2020-01-05,1578182400,1.0015932649548864
2020-01-06,1578268800,1.0037760714551462
2020-01-07,1578355200,1.0089465557544883
2020-01-08,1578441600,1.0102731228700739
2020-01-09,1578528000,1.0059251185001863
2020-01-10,1578614400,1.0020443008348803
2020-01-11,1578700800,1.0033339378109412
2020-01-12,1578787200,1.005122331286935
2020-01-13,1578873600,1.006266545035328
2020-01-14,1578960000,1.0236873638655195
2020-01-15,1579046400,1.0119835849962997
2020-01-16,1579132800,1.011721204285087
2020-01-17,1579219200,1.0097650815244337
2020-01-18,1579305600,1.0075492827254382
2020-01-19,1579392000,1.0008163297074057
2020-01-20,1579478400,0.9991266076416613
2020-01-21,1579564800,1.0039998107334067
2020-01-22,1579651200,1.0023237709523527
2020-01-23,1579737600,1.000721338366968
2020-01-24,1579824000,1.0063872561082445
2020-01-25,1579910400,1.0020853157837295
2020-01-26,1579996800,1.0041673297349922
2020-01-27,1580083200,1.0046374417514414
2020-01-28,1580169600,1.0099552753957863
2020-01-29,1580256000,1.0266615493619484
2020-01-30,1580342400,1.0116301712673108
2020-01-31,1580428800,1.0167858677230084
2020-02-01,1580515200,1.0050846997857221
2020-02-02,1580601600,0.9998331695660142
2020-02-03,1580688000,1.0044341125271992
2020-02-04,1580774400,1.0034338704289543
2020-02-05,1580860800,1.0100759917989024
2020-02-06,1580947200,1.0172933254408334
2020-02-07,1581033600,1.025546797940818
2020-02-08,1581120000,1.015945928371416
2020-02-09,1581206400,1.0177722044329869
2020-02-10,1581292800,1.0275052486897944
2020-02-11,1581379200,1.0152551846761302
2020-02-12,1581465600,1.012507017243891
2020-02-13,1581552000,1.0113706419194057
2020-02-14,1581638400,1.0085969445788883
2020-02-15,1581724800,1.0021390770166436
2020-02-16,1581811200,1.0036209327370724
2020-02-17,1581897600,1.0193760901
2020-02-18,1581984000,1.0109063950056998
2020-02-19,1582070400,1.0072512519159815
2020-02-20,1582156800,0.9974206462848242
2020-02-21,1582243200,1.0038138560614023
2020-02-22,1582329600,1.0037512729205562
2020-02-23,1582416000,1.0077778297742637
2020-02-24,1582502400,1.0044202334665118
2020-02-25,1582588800,1.015260710884977
2020-02-26,1582675200,0.9894593351770647
2020-02-27,1582761600,0.9895824592485212
2020-02-28,1582848000,0.9951963880165604
2020-02-29,1582934400,0.996454843158863
2020-03-01,1583020800,0.9929743958861125
2020-03-02,1583107200,1.0046768713707777
2020-03-03,1583193600,1.0055263532283198
2020-03-04,1583280000,0.9811864093687224
2020-03-05,1583366400,1.0031008388931761
2020-03-06,1583452800,1.0034546805506386
2020-03-07,1583539200,1.000598897128934
2020-03-08,1583625600,0.991211405834178
2020-03-09,1583712000,0.9776031125171853
2020-03-10,1583798400,0.98655876542756
2020-03-11,1583884800,0.9781935065629467
2020-03-12,1583971200,0.9089612555513852
2020-03-13,1584057600,0.9156075315065302
2020-03-14,1584144000,0.9604557391583318
2020-03-15,1584230400,0.9681169798675117
2020-03-16,1584316800,0.9427383056962692
2020-03-17,1584403200,0.9635980577756973
2020-03-18,1584489600,0.9828650853272215
2020-03-19,1584576000,1.000709346988796
2020-03-20,1584662400,0.9914784222904748
2020-03-21,1584748800,0.9933081185574738
2020-03-22,1584835200,1.002369516058977
2020-03-23,1584921600,0.99197041381568
2020-03-24,1585008000,1.0149362469389287
2020-03-25,1585094400,0.9950609653676151
2020-03-26,1585180800,1.0015040708354
2020-03-27,1585267200,0.9975782737936321
2020-03-28,1585353600,0.9849909920924224
2020-03-29,1585440000,0.9797052038568006
2020-03-30,1585526400,0.9917999183257168
2020-03-31,1585612800,0.9946795282125531
2020-04-01,1585699200,0.9431978955344811
2020-04-02,1585785600,1.002908166042562
2020-04-03,1585872000,1.0005088414922436
2020-04-04,1585958400,0.9996500571893826
2020-04-05,1586044800,1.0013708348377601
2020-04-06,1586131200,1.0147436276733142
2020-04-07,1586217600,0.9761323176
2020-04-08,1586304000,1.0075006508506423
2020-04-09,1586390400,1.0027889629820481
2020-04-10,1586476800,0.9512226668747786
2020-04-11,1586563200,0.9959870851480992
2020-04-12,1586649600,0.9991463554200595
2020-04-13,1586736000,0.9918793564527166
2020-04-14,1586822400,0.9991913914827437
2020-04-15,1586908800,0.9944164826603193
2020-04-16,1586995200,0.9992555353531607
2020-04-17,1587081600,1.002268584710757
2020-04-18,1587168000,1.0040969710694467
2020-04-19,1587254400,1.0009943258367462
2020-04-20,1587340800,0.9930929293066549
2020-04-21,1587427200,0.9931786263536115
2020-04-22,1587513600,1.0015840351423004
2020-04-23,1587600000,1.0102502520629193
2020-04-24,1587686400,1.008254267598951
2020-04-25,1587772800,1.0048173087695926
2020-04-26,1587859200,1.0045784638836686
2020-04-27,1587945600,1.0251851385660393
2020-04-28,1588032000,1.0042209479578392
2020-04-29,1588118400,1.0366412212089466
2020-04-30,1588204800,1.0230814198703613
2020-05-01,1588291200,1.0169833139107782
2020-05-02,1588377600,1.0154749810073416
2020-05-03,1588464000,1.0225794239852941
2020-05-04,1588550400,1.0088448723601573
2020-05-05,1588636800,1.0052221180574807
2020-05-06,1588723200,1.0253451086005878
2020-05-07,1588809600,1.0403147161049169
2020-05-08,1588896000,1.0235902160122636
2020-05-09,1588982400,1.003876951604512
2020-05-10,1589068800,0.9912178231095822
2020-05-11,1589155200,0.993293329468672
2020-05-12,1589241600,0.9954979266229335
2020-05-13,1589328000,1.0107310978255524
2020-05-14,1589414400,1.0142126808054566
2020-05-15,1589500800,1.008883905534808
2020-05-16,1589587200,1.005351360029588
2020-05-17,1589673600,1.0114931689433702
2020-05-18,1589760000,1.0177544670929142
2020-05-19,1589846400,1.0119374128482583
2020-05-20,1589932800,1.0075124903806778
2020-05-21,1590019200,0.9956475136540763
2020-05-22,1590105600,0.9997281619847904
2020-05-23,1590192000,1.0054923515125649
2020-05-24,1590278400,1.0023065151169437
2020-05-25,1590364800,0.9885190923053966
2020-05-26,1590451200,0.9984565642199379
2020-05-27,1590537600,1.0052445618496495
2020-05-28,1590624000,1.005135110749643
2020-05-29,1590710400,1.0070014669671656
2020-05-30,1590796800,1.0063656374026653
2020-05-31,1590883200,1.0043864399794644
2020-06-01,1590969600,1.0150723977436267
2020-06-02,1591056000,1.0092352175195995
2020-06-03,1591142400,1.0048109502167686
2020-06-04,1591228800,1.0058888323470143
2020-06-05,1591315200,1.0045495053856623
2020-06-06,1591401600,1.0064118234784072
2020-06-07,1591488000,1.004694333059564
2020-06-08,1591574400,1.0185594730593306
2020-06-09,1591660800,1.0068123543731442
2020-06-10,1591747200,1.004816135403002
2020-06-11,1591833600,1.0003080815070164
2020-06-12,1591920000,1.0017006620246798
2020-06-13,1592006400,1.0024075315063057
2020-06-14,1592092800,1.0035110979380075
2020-06-15,1592179200,0.9961826256137252
2020-06-16,1592265600,1.0054779491448502
2020-06-17,1592352000,1.0016382338429892
2020-06-18,1592438400,1.039075075688917
2020-06-19,1592524800,1.0002998770663716
2020-06-20,1592611200,1.0027814721628672
2020-06-21,1592697600,1.0061629990892376
2020-06-22,1592784000,1.0058815605082574
2020-06-23,1592870400,1.0061196663665586
2020-06-24,1592956800,0.9977037592881877
2020-06-25,1593043200,0.9979298698603928
2020-06-26,1593129600,1.029015903393014
2020-06-27,1593216000,0.9996138896301076
2020-06-28,1593302400,0.9999290587593969
2020-06-29,1593388800,1.001683532114352
2020-06-30,1593475200,1.0049121319410286
2020-07-01,1593561600,1.0022703719854478
2020-07-02,1593648000,1.0004945681421187
2020-07-03,1593734400,1.0005614344009361
2020-07-04,1593820800,1.0010027831411874
2020-07-05,1593907200,0.9996410630178977
2020-07-06,1593993600,1.0033270629454771
2020-07-07,1594080000,1.002726393899934
2020-07-08,1594166400,1.013631864113823
2020-07-09,1594252800,1.0040915934540173
2020-07-10,1594339200,0.9995462283140476
2020-07-11,1594425600,1.0014968569940135
2020-07-12,1594512000,1.0010626861572751
2020-07-13,1594598400,1.0018434219822467
2020-07-14,1594684800,1.005532561209215
2020-07-15,1594771200,1.0055911162185043
2020-07-16,1594857600,1.0001947696745193
2020-07-17,1594944000,0.9998211899998232
2020-07-18,1595030400,1.0012784777223864
2020-07-19,1595116800,1.0031838851810415
2020-07-20,1595203200,1.0005373286613306
2020-07-21,1595289600,1.003901375807425
2020-07-22,1595376000,1.0070303551161317
2020-07-23,1595462400,1.0083051382265003
2020-07-24,1595548800,1.0047752068218625
2020-07-25,1595635200,1.0071408937406923
2020-07-26,1595721600,1.0104674016077284
2020-07-27,1595808000,1.0287947847173446
2020-07-28,1595894400,1.0283323120999754
2020-07-29,1595980800,1.0179884993890496
2020-07-30,1596067200,1.0148047686289163
2020-07-31,1596153600,1.017254424167077
2020-08-01,1596240000,1.017790227485621
2020-08-02,1596326400,1.0103921201188673
2020-08-03,1596412800,1.0305925284878803
2020-08-04,1596499200,1.0091420263031223
2020-08-05,1596585600,1.0246682347455325
2020-08-06,1596672000,1.0344745903896615
2020-08-07,1596758400,1.0283165848004154
2020-08-08,1596844800,1.0237763545852994
2020-08-09,1596931200,1.0160020649289818
2020-08-10,1597017600,1.0141851362243415
2020-08-11,1597104000,1.0165003909486674
2020-08-12,1597190400,1.0105105388622921
2020-08-13,1597276800,1.0129982705610883
2020-08-14,1597363200,1.0105406686899028
2020-08-15,1597449600,1.0052021826959816
2020-08-16,1597536000,1.0037563798642042
2020-08-17,1597622400,1.010783594964943
2020-08-18,1597708800,1.0052763502025126
2020-08-19,1597795200,1.0030909450670933
2020-08-20,1597881600,1.0050680074766658
2020-08-21,1597968000,1.0067617031079459
2020-08-22,1598054400,1.0020082777504902
2020-08-23,1598140800,1.0020989193732266
2020-08-24,1598227200,1.0054275808797368
2020-08-25,1598313600,1.0030955032353404
2020-08-26,1598400000,1.002829160134623
2020-08-27,1598486400,1.0020836643969702
2020-08-28,1598572800,1.0047437523374874
2020-08-29,1598659200,1.0008297375150037
2020-08-30,1598745600,1.0044011134778283
2020-08-31,1598832000,1.00458590888737
2020-09-01,1598918400,1.0078260160609647
2020-09-02,1599004800,1.0017314021938457
